date,confirmed,recovered,deaths,country
2020-03-20,163,4,4,Lebanon
2020-03-21,187,4,4,Lebanon
2020-03-22,248,8,4,Lebanon
2020-03-23,267,8,4,Lebanon
2020-03-24,318,8,4,Lebanon
2020-01-22,0,0,0,Liberia
2020-01-23,0,0,0,Liberia
2020-01-24,0,0,0,Liberia
2020-01-25,0,0,0,Liberia
2020-01-26,0,0,0,Liberia
2020-01-27,0,0,0,Liberia
2020-01-28,0,0,0,Liberia
2020-01-29,0,0,0,Liberia
2020-01-30,0,0,0,Liberia
2020-01-31,0,0,0,Liberia
2020-02-01,0,0,0,Liberia
2020-02-02,0,0,0,Liberia
2020-02-03,0,0,0,Liberia
2020-02-04,0,0,0,Liberia
2020-02-05,0,0,0,Liberia
2020-02-06,0,0,0,Liberia
2020-02-07,0,0,0,Liberia
2020-02-08,0,0,0,Liberia
2020-02-09,0,0,0,Liberia
2020-02-10,0,0,0,Liberia
2020-02-11,0,0,0,Liberia
2020-02-12,0,0,0,Liberia
2020-02-13,0,0,0,Liberia
2020-02-14,0,0,0,Liberia
2020-02-15,0,0,0,Liberia
2020-02-16,0,0,0,Liberia
2020-02-17,0,0,0,Liberia
2020-02-18,0,0,0,Liberia
2020-02-19,0,0,0,Liberia
2020-02-20,0,0,0,Liberia
2020-02-21,0,0,0,Liberia
2020-02-22,0,0,0,Liberia
2020-02-23,0,0,0,Liberia
2020-02-24,0,0,0,Liberia
2020-02-25,0,0,0,Liberia
2020-02-26,0,0,0,Liberia
2020-02-27,0,0,0,Liberia
2020-02-28,0,0,0,Liberia
2020-02-29,0,0,0,Liberia
2020-03-01,0,0,0,Liberia
2020-03-02,0,0,0,Liberia
2020-03-03,0,0,0,Liberia
2020-03-04,0,0,0,Liberia
2020-03-05,0,0,0,Liberia
2020-03-06,0,0,0,Liberia
2020-03-07,0,0,0,Liberia
2020-03-08,0,0,0,Liberia
2020-03-09,0,0,0,Liberia
2020-03-10,0,0,0,Liberia
2020-03-11,0,0,0,Liberia
2020-03-12,0,0,0,Liberia
2020-03-13,0,0,0,Liberia
2020-03-14,0,0,0,Liberia
2020-03-15,0,0,0,Liberia
2020-03-16,1,0,0,Liberia
2020-03-17,1,0,0,Liberia
2020-03-18,2,0,0,Liberia
2020-03-19,2,0,0,Liberia
2020-03-20,2,0,0,Liberia
2020-03-21,3,0,0,Liberia
2020-03-22,3,0,0,Liberia
2020-03-23,3,0,0,Liberia
2020-03-24,3,0,0,Liberia
2020-03-24,1,0,0,Libya
2020-01-22,0,0,0,Liechtenstein
2020-01-23,0,0,0,Liechtenstein
2020-01-24,0,0,0,Liechtenstein
2020-01-25,0,0,0,Liechtenstein
2020-01-26,0,0,0,Liechtenstein
2020-01-27,0,0,0,Liechtenstein
2020-01-28,0,0,0,Liechtenstein
2020-01-29,0,0,0,Liechtenstein
2020-01-30,0,0,0,Liechtenstein
2020-01-31,0,0,0,Liechtenstein
2020-02-01,0,0,0,Liechtenstein
2020-02-02,0,0,0,Liechtenstein
2020-02-03,0,0,0,Liechtenstein
2020-02-04,0,0,0,Liechtenstein
2020-02-05,0,0,0,Liechtenstein
2020-02-06,0,0,0,Liechtenstein
2020-02-07,0,0,0,Liechtenstein
2020-02-08,0,0,0,Liechtenstein
2020-02-09,0,0,0,Liechtenstein
2020-02-10,0,0,0,Liechtenstein
2020-02-11,0,0,0,Liechtenstein
2020-02-12,0,0,0,Liechtenstein
2020-02-13,0,0,0,Liechtenstein
2020-02-14,0,0,0,Liechtenstein
2020-02-15,0,0,0,Liechtenstein
2020-02-16,0,0,0,Liechtenstein
2020-02-17,0,0,0,Liechtenstein
2020-02-18,0,0,0,Liechtenstein
2020-02-19,0,0,0,Liechtenstein
2020-02-20,0,0,0,Liechtenstein
2020-02-21,0,0,0,Liechtenstein
2020-02-22,0,0,0,Liechtenstein
2020-02-23,0,0,0,Liechtenstein
2020-02-24,0,0,0,Liechtenstein
2020-02-25,0,0,0,Liechtenstein
2020-02-26,0,0,0,Liechtenstein
2020-02-27,0,0,0,Liechtenstein
2020-02-28,0,0,0,Liechtenstein
2020-02-29,0,0,0,Liechtenstein
2020-03-01,0,0,0,Liechtenstein
2020-03-02,0,0,0,Liechtenstein
2020-03-03,0,0,0,Liechtenstein
2020-03-04,1,0,0,Liechtenstein
2020-03-05,1,0,0,Liechtenstein
2020-03-06,1,0,0,Liechtenstein
2020-03-07,1,0,0,Liechtenstein
2020-03-08,1,0,0,Liechtenstein
2020-03-09,1,0,0,Liechtenstein
2020-03-10,1,0,0,Liechtenstein
2020-03-11,1,0,0,Liechtenstein
2020-03-12,1,0,0,Liechtenstein
2020-03-13,1,0,0,Liechtenstein
2020-03-14,4,0,0,Liechtenstein
2020-03-15,4,0,0,Liechtenstein
2020-03-16,4,0,0,Liechtenstein
2020-03-17,7,0,0,Liechtenstein
2020-03-18,28,0,0,Liechtenstein
2020-03-19,28,0,0,Liechtenstein
2020-03-20,28,0,0,Liechtenstein
2020-03-21,37,0,0,Liechtenstein
2020-03-22,37,0,0,Liechtenstein
2020-03-23,51,0,0,Liechtenstein
2020-03-24,51,0,0,Liechtenstein
2020-01-22,0,0,0,Lithuania
2020-01-23,0,0,0,Lithuania
2020-01-24,0,0,0,Lithuania
2020-01-25,0,0,0,Lithuania
2020-01-26,0,0,0,Lithuania
2020-01-27,0,0,0,Lithuania
2020-01-28,0,0,0,Lithuania
2020-01-29,0,0,0,Lithuania
2020-01-30,0,0,0,Lithuania
2020-01-31,0,0,0,Lithuania
2020-02-01,0,0,0,Lithuania
2020-02-02,0,0,0,Lithuania
2020-02-03,0,0,0,Lithuania
2020-02-04,0,0,0,Lithuania
2020-02-05,0,0,0,Lithuania
2020-02-06,0,0,0,Lithuania
2020-02-07,0,0,0,Lithuania
2020-02-08,0,0,0,Lithuania
2020-02-09,0,0,0,Lithuania
2020-02-10,0,0,0,Lithuania
2020-02-11,0,0,0,Lithuania
2020-02-12,0,0,0,Lithuania
2020-02-13,0,0,0,Lithuania
2020-02-14,0,0,0,Lithuania
2020-02-15,0,0,0,Lithuania
2020-02-16,0,0,0,Lithuania
2020-02-17,0,0,0,Lithuania
2020-02-18,0,0,0,Lithuania
2020-02-19,0,0,0,Lithuania
2020-02-20,0,0,0,Lithuania
2020-02-21,0,0,0,Lithuania
2020-02-22,0,0,0,Lithuania
2020-02-23,0,0,0,Lithuania
2020-02-24,0,0,0,Lithuania
2020-02-25,0,0,0,Lithuania
2020-02-26,0,0,0,Lithuania
2020-02-27,0,0,0,Lithuania
2020-02-28,1,0,0,Lithuania
2020-02-29,1,0,0,Lithuania
2020-03-01,1,0,0,Lithuania
2020-03-02,1,0,0,Lithuania
2020-03-03,1,0,0,Lithuania
2020-03-04,1,0,0,Lithuania
2020-03-05,1,0,0,Lithuania
2020-03-06,1,0,0,Lithuania
2020-03-07,1,0,0,Lithuania
2020-03-08,1,0,0,Lithuania
2020-03-09,1,0,0,Lithuania
2020-03-10,1,0,0,Lithuania
2020-03-11,3,0,0,Lithuania
2020-03-12,3,0,0,Lithuania
2020-03-13,6,0,0,Lithuania
2020-03-14,8,0,0,Lithuania
2020-03-15,12,1,0,Lithuania
2020-03-16,17,1,0,Lithuania
2020-03-17,25,1,0,Lithuania
2020-03-18,27,1,0,Lithuania
2020-03-19,36,1,0,Lithuania
2020-03-20,49,1,0,Lithuania
2020-03-21,83,1,1,Lithuania
2020-03-22,143,1,1,Lithuania
2020-03-23,179,1,1,Lithuania
2020-03-24,209,1,2,Lithuania
2020-01-22,0,0,0,Luxembourg
2020-01-23,0,0,0,Luxembourg
2020-01-24,0,0,0,Luxembourg
2020-01-25,0,0,0,Luxembourg
2020-01-26,0,0,0,Luxembourg
2020-01-27,0,0,0,Luxembourg
2020-01-28,0,0,0,Luxembourg
2020-01-29,0,0,0,Luxembourg
2020-01-30,0,0,0,Luxembourg
2020-01-31,0,0,0,Luxembourg
2020-02-01,0,0,0,Luxembourg
2020-02-02,0,0,0,Luxembourg
2020-02-03,0,0,0,Luxembourg
2020-02-04,0,0,0,Luxembourg
2020-02-05,0,0,0,Luxembourg
2020-02-06,0,0,0,Luxembourg
2020-02-07,0,0,0,Luxembourg
2020-02-08,0,0,0,Luxembourg
2020-02-09,0,0,0,Luxembourg
2020-02-10,0,0,0,Luxembourg
2020-02-11,0,0,0,Luxembourg
2020-02-12,0,0,0,Luxembourg
2020-02-13,0,0,0,Luxembourg
2020-02-14,0,0,0,Luxembourg
2020-02-15,0,0,0,Luxembourg
2020-02-16,0,0,0,Luxembourg
2020-02-17,0,0,0,Luxembourg
2020-02-18,0,0,0,Luxembourg
2020-02-19,0,0,0,Luxembourg
2020-02-20,0,0,0,Luxembourg
2020-02-21,0,0,0,Luxembourg
2020-02-22,0,0,0,Luxembourg
2020-02-23,0,0,0,Luxembourg
2020-02-24,0,0,0,Luxembourg
2020-02-25,0,0,0,Luxembourg
2020-02-26,0,0,0,Luxembourg
2020-02-27,0,0,0,Luxembourg
2020-02-28,0,0,0,Luxembourg
2020-02-29,1,0,0,Luxembourg
2020-03-01,1,0,0,Luxembourg
2020-03-02,1,0,0,Luxembourg
2020-03-03,1,0,0,Luxembourg
2020-03-04,1,0,0,Luxembourg
2020-03-05,1,0,0,Luxembourg
2020-03-06,2,0,0,Luxembourg
2020-03-07,2,0,0,Luxembourg
2020-03-08,3,0,0,Luxembourg
2020-03-09,3,0,0,Luxembourg
2020-03-10,5,0,0,Luxembourg
2020-03-11,7,0,0,Luxembourg
2020-03-12,19,0,0,Luxembourg
2020-03-13,34,0,0,Luxembourg
2020-03-14,51,0,1,Luxembourg
2020-03-15,59,0,1,Luxembourg
2020-03-16,77,0,1,Luxembourg
2020-03-17,140,0,1,Luxembourg
2020-03-18,203,0,2,Luxembourg
2020-03-19,335,0,4,Luxembourg
2020-03-20,484,0,4,Luxembourg
2020-03-21,670,0,8,Luxembourg
2020-03-22,798,6,8,Luxembourg
2020-03-23,875,6,8,Luxembourg
2020-03-24,1099,6,8,Luxembourg
2020-01-22,0,0,0,Madagascar
2020-01-23,0,0,0,Madagascar
2020-01-24,0,0,0,Madagascar
2020-01-25,0,0,0,Madagascar
2020-01-26,0,0,0,Madagascar
2020-01-27,0,0,0,Madagascar
2020-01-28,0,0,0,Madagascar
2020-01-29,0,0,0,Madagascar
2020-01-30,0,0,0,Madagascar
2020-01-31,0,0,0,Madagascar
2020-02-01,0,0,0,Madagascar
2020-02-02,0,0,0,Madagascar
2020-02-03,0,0,0,Madagascar
2020-02-04,0,0,0,Madagascar
2020-02-05,0,0,0,Madagascar
2020-02-06,0,0,0,Madagascar
2020-02-07,0,0,0,Madagascar
2020-02-08,0,0,0,Madagascar
2020-02-09,0,0,0,Madagascar
2020-02-10,0,0,0,Madagascar
2020-02-11,0,0,0,Madagascar
2020-02-12,0,0,0,Madagascar
2020-02-13,0,0,0,Madagascar
2020-02-14,0,0,0,Madagascar
2020-02-15,0,0,0,Madagascar
2020-02-16,0,0,0,Madagascar
2020-02-17,0,0,0,Madagascar
2020-02-18,0,0,0,Madagascar
2020-02-19,0,0,0,Madagascar
2020-02-20,0,0,0,Madagascar
2020-02-21,0,0,0,Madagascar
2020-02-22,0,0,0,Madagascar
2020-02-23,0,0,0,Madagascar
2020-02-24,0,0,0,Madagascar
2020-02-25,0,0,0,Madagascar
2020-02-26,0,0,0,Madagascar
2020-02-27,0,0,0,Madagascar
2020-02-28,0,0,0,Madagascar
2020-02-29,0,0,0,Madagascar
2020-03-01,0,0,0,Madagascar
2020-03-02,0,0,0,Madagascar
2020-03-03,0,0,0,Madagascar
2020-03-04,0,0,0,Madagascar
2020-03-05,0,0,0,Madagascar
2020-03-06,0,0,0,Madagascar
2020-03-07,0,0,0,Madagascar
2020-03-08,0,0,0,Madagascar
2020-03-09,0,0,0,Madagascar
2020-03-10,0,0,0,Madagascar
2020-03-11,0,0,0,Madagascar
2020-03-12,0,0,0,Madagascar
2020-03-13,0,0,0,Madagascar
2020-03-14,0,0,0,Madagascar
2020-03-15,0,0,0,Madagascar
2020-03-16,0,0,0,Madagascar
2020-03-17,0,0,0,Madagascar
2020-03-18,0,0,0,Madagascar
2020-03-19,0,0,0,Madagascar
2020-03-20,3,0,0,Madagascar
2020-03-21,3,0,0,Madagascar
2020-03-22,3,0,0,Madagascar
2020-03-23,12,0,0,Madagascar
2020-03-24,17,0,0,Madagascar
2020-01-22,0,0,0,Malaysia
2020-01-23,0,0,0,Malaysia
2020-01-24,0,0,0,Malaysia
2020-01-25,3,0,0,Malaysia
2020-01-26,4,0,0,Malaysia
2020-01-27,4,0,0,Malaysia
2020-01-28,4,0,0,Malaysia
2020-01-29,7,0,0,Malaysia
2020-01-30,8,0,0,Malaysia
2020-01-31,8,0,0,Malaysia
2020-02-01,8,0,0,Malaysia
2020-02-02,8,0,0,Malaysia
2020-02-03,8,0,0,Malaysia
2020-02-04,10,0,0,Malaysia
2020-02-05,12,0,0,Malaysia
2020-02-06,12,0,0,Malaysia
2020-02-07,12,1,0,Malaysia
2020-02-08,16,1,0,Malaysia
2020-02-09,16,1,0,Malaysia
2020-02-10,18,1,0,Malaysia
2020-02-11,18,3,0,Malaysia
2020-02-12,18,3,0,Malaysia
2020-02-13,19,3,0,Malaysia
2020-02-14,19,3,0,Malaysia
2020-02-15,22,7,0,Malaysia
2020-02-16,22,7,0,Malaysia
2020-02-17,22,7,0,Malaysia
2020-02-18,22,13,0,Malaysia
2020-02-19,22,15,0,Malaysia
2020-02-20,22,15,0,Malaysia
2020-02-21,22,15,0,Malaysia
2020-02-22,22,15,0,Malaysia
2020-02-23,22,15,0,Malaysia
2020-02-24,22,18,0,Malaysia
2020-02-25,22,18,0,Malaysia
2020-02-26,22,18,0,Malaysia
2020-02-27,23,18,0,Malaysia
2020-02-28,23,18,0,Malaysia
2020-02-29,25,18,0,Malaysia
2020-03-01,29,18,0,Malaysia
2020-03-02,29,18,0,Malaysia
2020-03-03,36,22,0,Malaysia
2020-03-04,50,22,0,Malaysia
2020-03-05,50,22,0,Malaysia
2020-03-06,83,22,0,Malaysia
2020-03-07,93,23,0,Malaysia
2020-03-08,99,24,0,Malaysia
2020-03-09,117,24,0,Malaysia
2020-03-10,129,24,0,Malaysia
2020-03-11,149,26,0,Malaysia
2020-03-12,149,26,0,Malaysia
2020-03-13,197,26,0,Malaysia
2020-03-14,238,35,0,Malaysia
2020-03-15,428,42,0,Malaysia
2020-03-16,566,42,0,Malaysia
2020-03-17,673,49,2,Malaysia
2020-03-18,790,60,2,Malaysia
2020-03-19,900,75,2,Malaysia
2020-03-20,1030,87,3,Malaysia
2020-03-21,1183,114,4,Malaysia
2020-03-22,1306,139,10,Malaysia
2020-03-23,1518,139,14,Malaysia
2020-03-24,1624,183,16,Malaysia
2020-01-22,0,0,0,Maldives
2020-01-23,0,0,0,Maldives
2020-01-24,0,0,0,Maldives
2020-01-25,0,0,0,Maldives
2020-01-26,0,0,0,Maldives
2020-01-27,0,0,0,Maldives
2020-01-28,0,0,0,Maldives
2020-01-29,0,0,0,Maldives
2020-01-30,0,0,0,Maldives
2020-01-31,0,0,0,Maldives
2020-02-01,0,0,0,Maldives
2020-02-02,0,0,0,Maldives
2020-02-03,0,0,0,Maldives
2020-02-04,0,0,0,Maldives
2020-02-05,0,0,0,Maldives
2020-02-06,0,0,0,Maldives
2020-02-07,0,0,0,Maldives
2020-02-08,0,0,0,Maldives
2020-02-09,0,0,0,Maldives
2020-02-10,0,0,0,Maldives
2020-02-11,0,0,0,Maldives
2020-02-12,0,0,0,Maldives
2020-02-13,0,0,0,Maldives
2020-02-14,0,0,0,Maldives
2020-02-15,0,0,0,Maldives
2020-02-16,0,0,0,Maldives
2020-02-17,0,0,0,Maldives
2020-02-18,0,0,0,Maldives
2020-02-19,0,0,0,Maldives
2020-02-20,0,0,0,Maldives
2020-02-21,0,0,0,Maldives
2020-02-22,0,0,0,Maldives
2020-02-23,0,0,0,Maldives
2020-02-24,0,0,0,Maldives
2020-02-25,0,0,0,Maldives
2020-02-26,0,0,0,Maldives
2020-02-27,0,0,0,Maldives
2020-02-28,0,0,0,Maldives
2020-02-29,0,0,0,Maldives
2020-03-01,0,0,0,Maldives
2020-03-02,0,0,0,Maldives
2020-03-03,0,0,0,Maldives
2020-03-04,0,0,0,Maldives
2020-03-05,0,0,0,Maldives
2020-03-06,0,0,0,Maldives
2020-03-07,0,0,0,Maldives
2020-03-08,4,0,0,Maldives
2020-03-09,4,0,0,Maldives
2020-03-10,6,0,0,Maldives
2020-03-11,8,0,0,Maldives
2020-03-12,8,0,0,Maldives
2020-03-13,9,0,0,Maldives
2020-03-14,10,0,0,Maldives
2020-03-15,13,0,0,Maldives
2020-03-16,13,0,0,Maldives
2020-03-17,13,0,0,Maldives
2020-03-18,13,0,0,Maldives
2020-03-19,13,0,0,Maldives
2020-03-20,13,0,0,Maldives
2020-03-21,13,0,0,Maldives
2020-03-22,13,0,0,Maldives
2020-03-23,13,0,0,Maldives
2020-03-24,13,5,0,Maldives
2020-01-22,0,0,0,Malta
2020-01-23,0,0,0,Malta
2020-01-24,0,0,0,Malta
2020-01-25,0,0,0,Malta
2020-01-26,0,0,0,Malta
2020-01-27,0,0,0,Malta
2020-01-28,0,0,0,Malta
2020-01-29,0,0,0,Malta
2020-01-30,0,0,0,Malta
2020-01-31,0,0,0,Malta
2020-02-01,0,0,0,Malta
2020-02-02,0,0,0,Malta
2020-02-03,0,0,0,Malta
2020-02-04,0,0,0,Malta
2020-02-05,0,0,0,Malta
2020-02-06,0,0,0,Malta
2020-02-07,0,0,0,Malta
2020-02-08,0,0,0,Malta
2020-02-09,0,0,0,Malta
2020-02-10,0,0,0,Malta
2020-02-11,0,0,0,Malta
2020-02-12,0,0,0,Malta
2020-02-13,0,0,0,Malta
2020-02-14,0,0,0,Malta
2020-02-15,0,0,0,Malta
2020-02-16,0,0,0,Malta
2020-02-17,0,0,0,Malta
2020-02-18,0,0,0,Malta
2020-02-19,0,0,0,Malta
2020-02-20,0,0,0,Malta
2020-02-21,0,0,0,Malta
2020-02-22,0,0,0,Malta
2020-02-23,0,0,0,Malta
2020-02-24,0,0,0,Malta
2020-02-25,0,0,0,Malta
2020-02-26,0,0,0,Malta
2020-02-27,0,0,0,Malta
2020-02-28,0,0,0,Malta
2020-02-29,0,0,0,Malta
2020-03-01,0,0,0,Malta
2020-03-02,0,0,0,Malta
2020-03-03,0,0,0,Malta
2020-03-04,0,0,0,Malta
2020-03-05,0,0,0,Malta
2020-03-06,0,0,0,Malta
2020-03-07,3,0,0,Malta
2020-03-08,3,0,0,Malta
2020-03-09,3,0,0,Malta
2020-03-10,5,0,0,Malta
2020-03-11,6,0,0,Malta
2020-03-12,6,0,0,Malta
2020-03-13,12,1,0,Malta
2020-03-14,18,1,0,Malta
2020-03-15,21,1,0,Malta
2020-03-16,30,2,0,Malta
2020-03-17,38,2,0,Malta
2020-03-18,38,2,0,Malta
2020-03-19,53,2,0,Malta
2020-03-20,64,2,0,Malta
2020-03-21,73,2,0,Malta
2020-03-22,90,2,0,Malta
2020-03-23,107,2,0,Malta
2020-03-24,110,2,0,Malta
2020-01-22,0,0,0,Mauritania
2020-01-23,0,0,0,Mauritania
2020-01-24,0,0,0,Mauritania
2020-01-25,0,0,0,Mauritania
2020-01-26,0,0,0,Mauritania
2020-01-27,0,0,0,Mauritania
2020-01-28,0,0,0,Mauritania
2020-01-29,0,0,0,Mauritania
2020-01-30,0,0,0,Mauritania
2020-01-31,0,0,0,Mauritania
2020-02-01,0,0,0,Mauritania
2020-02-02,0,0,0,Mauritania
2020-02-03,0,0,0,Mauritania
2020-02-04,0,0,0,Mauritania
2020-02-05,0,0,0,Mauritania
2020-02-06,0,0,0,Mauritania
2020-02-07,0,0,0,Mauritania
2020-02-08,0,0,0,Mauritania
2020-02-09,0,0,0,Mauritania
2020-02-10,0,0,0,Mauritania
2020-02-11,0,0,0,Mauritania
2020-02-12,0,0,0,Mauritania
2020-02-13,0,0,0,Mauritania
2020-02-14,0,0,0,Mauritania
2020-02-15,0,0,0,Mauritania
2020-02-16,0,0,0,Mauritania
2020-02-17,0,0,0,Mauritania
2020-02-18,0,0,0,Mauritania
2020-02-19,0,0,0,Mauritania
2020-02-20,0,0,0,Mauritania
2020-02-21,0,0,0,Mauritania
2020-02-22,0,0,0,Mauritania
2020-02-23,0,0,0,Mauritania
2020-02-24,0,0,0,Mauritania
2020-02-25,0,0,0,Mauritania
2020-02-26,0,0,0,Mauritania
2020-02-27,0,0,0,Mauritania
2020-02-28,0,0,0,Mauritania
2020-02-29,0,0,0,Mauritania
2020-03-01,0,0,0,Mauritania
2020-03-02,0,0,0,Mauritania
2020-03-03,0,0,0,Mauritania
2020-03-04,0,0,0,Mauritania
2020-03-05,0,0,0,Mauritania
2020-03-06,0,0,0,Mauritania
2020-03-07,0,0,0,Mauritania
2020-03-08,0,0,0,Mauritania
2020-03-09,0,0,0,Mauritania
2020-03-10,0,0,0,Mauritania
2020-03-11,0,0,0,Mauritania
2020-03-12,0,0,0,Mauritania
2020-03-13,0,0,0,Mauritania
2020-03-14,1,0,0,Mauritania
2020-03-15,1,0,0,Mauritania
2020-03-16,1,0,0,Mauritania
2020-03-17,1,0,0,Mauritania
2020-03-18,1,0,0,Mauritania
2020-03-19,2,0,0,Mauritania
2020-03-20,2,0,0,Mauritania
2020-03-21,2,0,0,Mauritania
2020-03-22,2,0,0,Mauritania
2020-03-23,2,0,0,Mauritania
2020-03-24,2,0,0,Mauritania
2020-01-22,0,0,0,Mauritius
2020-01-23,0,0,0,Mauritius
2020-01-24,0,0,0,Mauritius
2020-01-25,0,0,0,Mauritius
2020-01-26,0,0,0,Mauritius
2020-01-27,0,0,0,Mauritius
2020-01-28,0,0,0,Mauritius
2020-01-29,0,0,0,Mauritius
2020-01-30,0,0,0,Mauritius
2020-01-31,0,0,0,Mauritius
2020-02-01,0,0,0,Mauritius
2020-02-02,0,0,0,Mauritius
2020-02-03,0,0,0,Mauritius
2020-02-04,0,0,0,Mauritius
2020-02-05,0,0,0,Mauritius
2020-02-06,0,0,0,Mauritius
2020-02-07,0,0,0,Mauritius
2020-02-08,0,0,0,Mauritius
2020-02-09,0,0,0,Mauritius
2020-02-10,0,0,0,Mauritius
2020-02-11,0,0,0,Mauritius
2020-02-12,0,0,0,Mauritius
2020-02-13,0,0,0,Mauritius
2020-02-14,0,0,0,Mauritius
2020-02-15,0,0,0,Mauritius
2020-02-16,0,0,0,Mauritius
2020-02-17,0,0,0,Mauritius
2020-02-18,0,0,0,Mauritius
2020-02-19,0,0,0,Mauritius
2020-02-20,0,0,0,Mauritius
2020-02-21,0,0,0,Mauritius
2020-02-22,0,0,0,Mauritius
2020-02-23,0,0,0,Mauritius
2020-02-24,0,0,0,Mauritius
2020-02-25,0,0,0,Mauritius
2020-02-26,0,0,0,Mauritius
2020-02-27,0,0,0,Mauritius
2020-02-28,0,0,0,Mauritius
2020-02-29,0,0,0,Mauritius
2020-03-01,0,0,0,Mauritius
2020-03-02,0,0,0,Mauritius
2020-03-03,0,0,0,Mauritius
2020-03-04,0,0,0,Mauritius
2020-03-05,0,0,0,Mauritius
2020-03-06,0,0,0,Mauritius
2020-03-07,0,0,0,Mauritius
2020-03-08,0,0,0,Mauritius
2020-03-09,0,0,0,Mauritius
2020-03-10,0,0,0,Mauritius
2020-03-11,0,0,0,Mauritius
2020-03-12,0,0,0,Mauritius
2020-03-13,0,0,0,Mauritius
2020-03-14,0,0,0,Mauritius
2020-03-15,0,0,0,Mauritius
2020-03-16,0,0,0,Mauritius
2020-03-17,0,0,0,Mauritius
2020-03-18,3,0,0,Mauritius
2020-03-19,3,0,0,Mauritius
2020-03-20,12,0,0,Mauritius
2020-03-21,14,0,1,Mauritius
2020-03-22,28,0,2,Mauritius
2020-03-23,36,0,2,Mauritius
2020-03-24,42,0,2,Mauritius
2020-01-22,0,0,0,Mexico
2020-01-23,0,0,0,Mexico
2020-01-24,0,0,0,Mexico
2020-01-25,0,0,0,Mexico
2020-01-26,0,0,0,Mexico
2020-01-27,0,0,0,Mexico
2020-01-28,0,0,0,Mexico
2020-01-29,0,0,0,Mexico
2020-01-30,0,0,0,Mexico
2020-01-31,0,0,0,Mexico
2020-02-01,0,0,0,Mexico
2020-02-02,0,0,0,Mexico
2020-02-03,0,0,0,Mexico
2020-02-04,0,0,0,Mexico
2020-02-05,0,0,0,Mexico
2020-02-06,0,0,0,Mexico
2020-02-07,0,0,0,Mexico
2020-02-08,0,0,0,Mexico
2020-02-09,0,0,0,Mexico
2020-02-10,0,0,0,Mexico
2020-02-11,0,0,0,Mexico
2020-02-12,0,0,0,Mexico
2020-02-13,0,0,0,Mexico
2020-02-14,0,0,0,Mexico
2020-02-15,0,0,0,Mexico
2020-02-16,0,0,0,Mexico
2020-02-17,0,0,0,Mexico
2020-02-18,0,0,0,Mexico
2020-02-19,0,0,0,Mexico
2020-02-20,0,0,0,Mexico
2020-02-21,0,0,0,Mexico
2020-02-22,0,0,0,Mexico
2020-02-23,0,0,0,Mexico
2020-02-24,0,0,0,Mexico
2020-02-25,0,0,0,Mexico
2020-02-26,0,0,0,Mexico
2020-02-27,0,0,0,Mexico
2020-02-28,1,0,0,Mexico
2020-02-29,4,0,0,Mexico
2020-03-01,5,0,0,Mexico
2020-03-02,5,0,0,Mexico
2020-03-03,5,1,0,Mexico
2020-03-04,5,1,0,Mexico
2020-03-05,5,1,0,Mexico
2020-03-06,6,1,0,Mexico
2020-03-07,6,1,0,Mexico
2020-03-08,7,1,0,Mexico
2020-03-09,7,1,0,Mexico
2020-03-10,7,4,0,Mexico
2020-03-11,8,4,0,Mexico
2020-03-12,12,4,0,Mexico
2020-03-13,12,4,0,Mexico
2020-03-14,26,4,0,Mexico
2020-03-15,41,4,0,Mexico
2020-03-16,53,4,0,Mexico
2020-03-17,82,4,0,Mexico
2020-03-18,93,4,0,Mexico
2020-03-19,118,4,1,Mexico
2020-03-20,164,4,1,Mexico
2020-03-21,203,4,2,Mexico
2020-03-22,251,4,2,Mexico
2020-03-23,316,4,3,Mexico
2020-03-24,367,4,4,Mexico
2020-01-22,0,0,0,Moldova
2020-01-23,0,0,0,Moldova
2020-01-24,0,0,0,Moldova
2020-01-25,0,0,0,Moldova
2020-01-26,0,0,0,Moldova
2020-01-27,0,0,0,Moldova
2020-01-28,0,0,0,Moldova
2020-01-29,0,0,0,Moldova
2020-01-30,0,0,0,Moldova
2020-01-31,0,0,0,Moldova
2020-02-01,0,0,0,Moldova
2020-02-02,0,0,0,Moldova
2020-02-03,0,0,0,Moldova
2020-02-04,0,0,0,Moldova
2020-02-05,0,0,0,Moldova
2020-02-06,0,0,0,Moldova
2020-02-07,0,0,0,Moldova
2020-02-08,0,0,0,Moldova
2020-02-09,0,0,0,Moldova
2020-02-10,0,0,0,Moldova
2020-02-11,0,0,0,Moldova
2020-02-12,0,0,0,Moldova
2020-02-13,0,0,0,Moldova
2020-02-14,0,0,0,Moldova
2020-02-15,0,0,0,Moldova
2020-02-16,0,0,0,Moldova
2020-02-17,0,0,0,Moldova
2020-02-18,0,0,0,Moldova
2020-02-19,0,0,0,Moldova
2020-02-20,0,0,0,Moldova
2020-02-21,0,0,0,Moldova
2020-02-22,0,0,0,Moldova
2020-02-23,0,0,0,Moldova
2020-02-24,0,0,0,Moldova
2020-02-25,0,0,0,Moldova
2020-02-26,0,0,0,Moldova
2020-02-27,0,0,0,Moldova
2020-02-28,0,0,0,Moldova
2020-02-29,0,0,0,Moldova
2020-03-01,0,0,0,Moldova
2020-03-02,0,0,0,Moldova
2020-03-03,0,0,0,Moldova
2020-03-04,0,0,0,Moldova
2020-03-05,0,0,0,Moldova
2020-03-06,0,0,0,Moldova
